team,lineup,minutes,goals_for,goals_against,stints,net_goals,net_per_min,gf_per_min,ga_per_min
Sweden,"('Sweden_p10', 'Sweden_p12', 'Sweden_p5', 'Sweden_p8')",30.392521839,40,61,11,-21,-0.6909594442752882,1.3161132271910252,2.007072671466313
Sweden,"('Sweden_p10', 'Sweden_p12', 'Sweden_p5', 'Sweden_p9')",43.469146942,73,87,12,-14,-0.3220675118994149,1.6793520263326633,2.0014195382320783
Sweden,"('Sweden_p10', 'Sweden_p12', 'Sweden_p6', 'Sweden_p7')",13.827267488,19,30,7,-11,-0.79552955850072,1.3740965101376073,2.169626068638327
Sweden,"('Sweden_p10', 'Sweden_p12', 'Sweden_p7', 'Sweden_p8')",36.46527433,52,84,11,-32,-0.8775472168510079,1.4260142273828877,2.3035614442338956
Sweden,"('Sweden_p10', 'Sweden_p2', 'Sweden_p3', 'Sweden_p7')",38.581087754,48,63,12,-15,-0.38879152645054266,1.2441328846417365,1.6329244110922791
Sweden,"('Sweden_p10', 'Sweden_p2', 'Sweden_p4', 'Sweden_p5')",49.277185168,83,103,14,-20,-0.4058673386439239,1.6843494553722842,2.090216794016208
Sweden,"('Sweden_p10', 'Sweden_p2', 'Sweden_p5', 'Sweden_p8')",37.436500031,42,75,12,-33,-0.8814926601758638,1.1218997493147358,2.0033924094905995
Sweden,"('Sweden_p10', 'Sweden_p2', 'Sweden_p5', 'Sweden_p9')",43.801818114,63,76,15,-13,-0.2967913333224157,1.4382964614855531,1.7350877948079688
Sweden,"('Sweden_p10', 'Sweden_p2', 'Sweden_p6', 'Sweden_p7')",49.338126634,78,94,13,-16,-0.3242928155479265,1.5809274757961416,1.9052202913440681
Sweden,"('Sweden_p10', 'Sweden_p3', 'Sweden_p4', 'Sweden_p5')",30.536701446,45,64,11,-19,-0.6222021076375559,1.4736365707205272,2.095838678358083
Sweden,"('Sweden_p10', 'Sweden_p3', 'Sweden_p5', 'Sweden_p8')",35.249750023,47,67,11,-20,-0.5673799101256112,1.3333427887951863,1.9007226989207975
Sweden,"('Sweden_p10', 'Sweden_p3', 'Sweden_p5', 'Sweden_p9')",35.624513362,63,71,12,-8,-0.22456447106259841,1.7684452096179626,1.9930096806805608
Sweden,"('Sweden_p10', 'Sweden_p3', 'Sweden_p6', 'Sweden_p7')",71.385362888,93,124,19,-31,-0.4342626940012537,1.3027880820037612,1.737050776005015
Sweden,"('Sweden_p10', 'Sweden_p3', 'Sweden_p7', 'Sweden_p8')",23.122659285,41,46,9,-5,-0.21623810386046605,1.7731524516558217,1.9893905555162876
Sweden,"('Sweden_p10', 'Sweden_p4', 'Sweden_p5', 'Sweden_p6')",23.240234376,32,43,9,-11,-0.4733170854490009,1.3769224303970935,1.8502395158460945
Sweden,"('Sweden_p10', 'Sweden_p5', 'Sweden_p6', 'Sweden_p8')",22.291952538,15,57,8,-42,-1.884087987734796,0.6728885670481415,2.5569765547829375
Sweden,"('Sweden_p10', 'Sweden_p5', 'Sweden_p6', 'Sweden_p9')",22.841814189,45,53,10,-8,-0.3502348777468203,1.970071187325864,2.320306065072684
Sweden,"('Sweden_p10', 'Sweden_p6', 'Sweden_p7', 'Sweden_p8')",55.893590979,58,87,20,-29,-0.5188430281907581,1.0376860563815162,1.5565290845722743
Sweden,"('Sweden_p11', 'Sweden_p12', 'Sweden_p2', 'Sweden_p5')",62.221798484,89,119,20,-30,-0.48214614059595756,1.4303668837680072,1.912513024363965
Sweden,"('Sweden_p11', 'Sweden_p12', 'Sweden_p3', 'Sweden_p5')",24.187620185,26,40,12,-14,-0.5788084934739519,1.0749300593087678,1.6537385527827198
Sweden,"('Sweden_p11', 'Sweden_p12', 'Sweden_p3', 'Sweden_p7')",34.97632993,44,59,12,-15,-0.4288614623095191,1.2579936227745894,1.6868550850841086
Sweden,"('Sweden_p11', 'Sweden_p12', 'Sweden_p5', 'Sweden_p6')",20.160785606,27,39,7,-12,-0.5952149005755366,1.3392335262949573,1.934448426870494
Sweden,"('Sweden_p11', 'Sweden_p12', 'Sweden_p5', 'Sweden_p8')",15.288391913,29,25,8,4,0.2616364116489404,1.8968639844548183,1.6352275728058778
Sweden,"('Sweden_p11', 'Sweden_p12', 'Sweden_p6', 'Sweden_p7')",25.298441049,45,60,9,-15,-0.5929219105219498,1.7787657315658494,2.371687642087799
Sweden,"('Sweden_p11', 'Sweden_p2', 'Sweden_p3', 'Sweden_p5')",32.730972347,32,65,11,-33,-1.0082193602483875,0.9776672584226788,1.9858866186710662
Sweden,"('Sweden_p11', 'Sweden_p2', 'Sweden_p5', 'Sweden_p6')",23.343541235,22,50,11,-28,-1.199475251767644,0.9424448406745772,2.1419200924422213
Sweden,"('Sweden_p11', 'Sweden_p3', 'Sweden_p5', 'Sweden_p6')",39.869717668999996,37,76,14,-39,-0.978186008834564,0.9280226237661248,1.9062086326006886
Sweden,"('Sweden_p11', 'Sweden_p3', 'Sweden_p5', 'Sweden_p8')",32.849226762,35,64,14,-29,-0.8828213890729145,1.065474090260414,1.9482954793333287
Sweden,"('Sweden_p11', 'Sweden_p3', 'Sweden_p6', 'Sweden_p7')",31.477401230999998,51,60,10,-9,-0.28591941037167,1.6202099921061301,1.9061294024778002
Sweden,"('Sweden_p11', 'Sweden_p4', 'Sweden_p5', 'Sweden_p7')",42.72290356,52,77,13,-25,-0.5851662203831729,1.2171457383969995,1.8023119587801724
Sweden,"('Sweden_p11', 'Sweden_p5', 'Sweden_p6', 'Sweden_p8')",31.450990902999997,28,65,14,-37,-1.176433522050674,0.8902740166869967,2.066707538737671
Sweden,"('Sweden_p11', 'Sweden_p5', 'Sweden_p7', 'Sweden_p8')",31.876854112,42,54,12,-12,-0.37644869088517163,1.3175704180981007,1.6940191089832723
Sweden,"('Sweden_p11', 'Sweden_p5', 'Sweden_p7', 'Sweden_p9')",39.954180491,47,58,17,-11,-0.275315370377271,1.176347491611976,1.4516628619892469
Sweden,"('Sweden_p12', 'Sweden_p2', 'Sweden_p3', 'Sweden_p7')",45.950826362,70,83,14,-13,-0.2829111254188591,1.5233675984092414,1.8062787238281006
Sweden,"('Sweden_p12', 'Sweden_p2', 'Sweden_p4', 'Sweden_p5')",16.715481855,28,34,10,-6,-0.3589486711808584,1.6750937988440058,2.0340424700248643
Sweden,"('Sweden_p12', 'Sweden_p2', 'Sweden_p5', 'Sweden_p8')",34.905048783,41,85,12,-44,-1.2605626273019153,1.174615175440421,2.4351778027423365
Sweden,"('Sweden_p12', 'Sweden_p2', 'Sweden_p5', 'Sweden_p9')",19.930265238,23,45,9,-22,-1.1038488317784023,1.1540237786774206,2.2578726104558227
Sweden,"('Sweden_p12', 'Sweden_p2', 'Sweden_p6', 'Sweden_p7')",27.393769828,42,42,11,0,0.0,1.5331953310445987,1.5331953310445987
Sweden,"('Sweden_p12', 'Sweden_p3', 'Sweden_p4', 'Sweden_p5')",30.386426784,41,61,15,-20,-0.6581886097423938,1.3492866499719074,2.007475259714301
Sweden,"('Sweden_p12', 'Sweden_p3', 'Sweden_p5', 'Sweden_p8')",43.849404377,42,92,16,-50,-1.1402663436456193,0.9578237286623201,2.098090072307939
Sweden,"('Sweden_p12', 'Sweden_p3', 'Sweden_p5', 'Sweden_p9')",32.248659228,50,53,11,-3,-0.0930271233538677,1.550452055897795,1.6434791792516628
Sweden,"('Sweden_p12', 'Sweden_p3', 'Sweden_p6', 'Sweden_p7')",15.744239564,19,35,7,-16,-1.0162446992095324,1.2067905803113197,2.223035279520852
Sweden,"('Sweden_p12', 'Sweden_p3', 'Sweden_p7', 'Sweden_p8')",38.189263919,58,63,14,-5,-0.13092684924760725,1.5187514512722442,1.6496783005198514
Sweden,"('Sweden_p12', 'Sweden_p4', 'Sweden_p5', 'Sweden_p6')",33.579416749,40,53,11,-13,-0.38714192379136964,1.1912059193580604,1.57834784314943
Sweden,"('Sweden_p12', 'Sweden_p5', 'Sweden_p6', 'Sweden_p8')",37.626641387,34,93,11,-59,-1.5680379067897485,0.9036150649296856,2.471652971719434
Sweden,"('Sweden_p12', 'Sweden_p5', 'Sweden_p6', 'Sweden_p9')",19.228594639,23,32,7,-9,-0.4680529268501992,1.1961352575060646,1.6641881843562638
Sweden,"('Sweden_p12', 'Sweden_p6', 'Sweden_p7', 'Sweden_p8')",36.897773538,38,70,12,-32,-0.8672610006412468,1.0298724382614806,1.8971334389027275
Sweden,"('Sweden_p2', 'Sweden_p3', 'Sweden_p4', 'Sweden_p5')",28.335581014,51,47,11,4,0.14116527196049683,1.7998572174963343,1.6586919455358375
Sweden,"('Sweden_p2', 'Sweden_p3', 'Sweden_p5', 'Sweden_p8')",63.657133736,73,130,20,-57,-0.8954220313530203,1.1467685664696576,2.042190597822678
Sweden,"('Sweden_p2', 'Sweden_p3', 'Sweden_p5', 'Sweden_p9')",30.043018834999998,42,64,10,-22,-0.7322832675646459,1.3979953289870513,2.130278596551697
Sweden,"('Sweden_p2', 'Sweden_p3', 'Sweden_p6', 'Sweden_p7')",36.998065294999996,57,51,13,6,0.16217064195545527,1.5406210985768252,1.3784504566213698
Sweden,"('Sweden_p2', 'Sweden_p4', 'Sweden_p5', 'Sweden_p6')",31.163720625,48,60,13,-12,-0.3850631362153023,1.5402525448612092,1.9253156810765113
Sweden,"('Sweden_p2', 'Sweden_p4', 'Sweden_p5', 'Sweden_p7')",50.804017449,73,90,16,-17,-0.33461920638590403,1.436894239186529,1.771513445572433
Sweden,"('Sweden_p2', 'Sweden_p5', 'Sweden_p6', 'Sweden_p8')",26.586574391,24,61,14,-37,-1.3916798552477343,0.9027112574579899,2.2943911127057244
Sweden,"('Sweden_p2', 'Sweden_p5', 'Sweden_p6', 'Sweden_p9')",43.104195943,58,92,13,-34,-0.7887863178090787,1.3455766597919578,2.1343629776010364
Sweden,"('Sweden_p2', 'Sweden_p5', 'Sweden_p7', 'Sweden_p9')",44.853486563,63,71,16,-8,-0.1783584869988516,1.4045730851159564,1.582931572114808
Sweden,"('Sweden_p3', 'Sweden_p4', 'Sweden_p5', 'Sweden_p6')",71.925740606,111,144,21,-33,-0.4588065374365733,1.5432583531957464,2.0020648906323197
Sweden,"('Sweden_p3', 'Sweden_p5', 'Sweden_p6', 'Sweden_p8')",53.219223789,49,152,14,-103,-1.9353908731996445,0.920719929968763,2.8561108031684075
Sweden,"('Sweden_p3', 'Sweden_p5', 'Sweden_p6', 'Sweden_p9')",58.920118915,86,104,20,-18,-0.30549836509948936,1.4596032999197825,1.765101665019272
Sweden,"('Sweden_p3', 'Sweden_p6', 'Sweden_p7', 'Sweden_p8')",38.257704344,59,63,14,-4,-0.10455410403178896,1.542173034468887,1.646727138500676
Sweden,"('Sweden_p4', 'Sweden_p5', 'Sweden_p7', 'Sweden_p8')",32.932616671,38,53,15,-15,-0.45547549864778253,1.153871263241049,1.6093467618888315
Sweden,"('Sweden_p4', 'Sweden_p5', 'Sweden_p7', 'Sweden_p9')",21.174439659,30,35,7,-5,-0.236133757517158,1.416802545102948,1.652936302620106
Sweden,"('Sweden_p5', 'Sweden_p7', 'Sweden_p8', 'Sweden_p9')",42.752728754,60,89,14,-29,-0.6783192756389081,1.4034191909770513,2.0817384666159593
USA,"('USA_p1', 'USA_p10', 'USA_p11', 'USA_p4')",29.789935479,47,47,11,0,0.0,1.5777140582641407,1.5777140582641407
USA,"('USA_p1', 'USA_p10', 'USA_p11', 'USA_p6')",16.365091335,37,23,8,14,0.8554794906679328,2.260910082479537,1.405430591811604
USA,"('USA_p1', 'USA_p10', 'USA_p12', 'USA_p4')",36.855988233,55,60,12,-5,-0.13566316465021866,1.4922948111524053,1.627957975802624
USA,"('USA_p1', 'USA_p10', 'USA_p12', 'USA_p6')",34.659826049,66,53,9,13,0.3750740116704963,1.9042219054040583,1.529147893733562
USA,"('USA_p1', 'USA_p10', 'USA_p12', 'USA_p9')",20.895196664,50,26,10,24,1.1485893330379233,2.392894443829007,1.2443051107910836
USA,"('USA_p1', 'USA_p10', 'USA_p2', 'USA_p4')",32.287689145,44,58,13,-14,-0.4336017959392429,1.362748501523335,1.7963502974625778
USA,"('USA_p1', 'USA_p10', 'USA_p2', 'USA_p6')",44.500592016,60,78,12,-18,-0.4044890008098808,1.3482966693662695,1.7527856701761502
USA,"('USA_p1', 'USA_p10', 'USA_p2', 'USA_p9')",28.593829794999998,44,40,10,4,0.13989031999831839,1.5387935199815022,1.3989031999831838
USA,"('USA_p1', 'USA_p10', 'USA_p3', 'USA_p4')",19.405017293,31,22,7,9,0.46379757688989964,1.59752498706521,1.1337274101753103
USA,"('USA_p1', 'USA_p10', 'USA_p3', 'USA_p6')",20.653452528,29,25,8,4,0.19367221991466937,1.404123594381353,1.2104513744666836
USA,"('USA_p1', 'USA_p10', 'USA_p5', 'USA_p7')",48.266819068000004,94,78,12,16,0.3314906660299829,1.9475076629261496,1.6160169968961666
USA,"('USA_p1', 'USA_p10', 'USA_p5', 'USA_p9')",23.800883695,30,36,8,-6,-0.2520914801688837,1.2604574008444185,1.5125488810133023
USA,"('USA_p1', 'USA_p10', 'USA_p6', 'USA_p8')",25.007173433,52,38,8,14,0.5598393611940685,2.0794033415779687,1.5195639803839003
USA,"('USA_p1', 'USA_p10', 'USA_p7', 'USA_p8')",26.377180923,65,31,10,34,1.288992940498549,2.464251209776638,1.1752582692780886
USA,"('USA_p1', 'USA_p10', 'USA_p8', 'USA_p9')",55.577321527,101,74,15,27,0.4858096658523412,1.8172880092994985,1.3314783434471573
USA,"('USA_p1', 'USA_p11', 'USA_p4', 'USA_p6')",10.680265784,17,12,4,5,0.4681531434817334,1.5917206878378938,1.1235675443561604
USA,"('USA_p1', 'USA_p11', 'USA_p4', 'USA_p7')",19.730947406,30,19,8,11,0.5574998388904023,1.5204541060647334,0.9629542671743312
USA,"('USA_p1', 'USA_p11', 'USA_p4', 'USA_p9')",29.99436926,54,35,8,19,0.6334522268263894,1.8003379078223698,1.1668856809959804
USA,"('USA_p1', 'USA_p11', 'USA_p6', 'USA_p9')",20.24496335,38,20,9,18,0.8891100314093678,1.8770100663086655,0.9879000348992976
USA,"('USA_p1', 'USA_p12', 'USA_p4', 'USA_p5')",14.248188849,21,21,6,0,0.0,1.4738715371163733,1.4738715371163733
USA,"('USA_p1', 'USA_p12', 'USA_p4', 'USA_p7')",27.640424109,53,31,11,22,0.7959356887304988,1.9174814319416562,1.1215457432111575
USA,"('USA_p1', 'USA_p12', 'USA_p4', 'USA_p9')",42.980972228,73,73,15,0,0.0,1.698425982845592,1.698425982845592
USA,"('USA_p1', 'USA_p12', 'USA_p6', 'USA_p7')",51.129903651,106,47,17,59,1.1539235513276012,2.0731507871309445,0.9192272358033433
USA,"('USA_p1', 'USA_p12', 'USA_p6', 'USA_p9')",19.287573087,35,29,7,6,0.3110811283999258,1.8146399156662338,1.503558787266308
USA,"('USA_p1', 'USA_p2', 'USA_p4', 'USA_p5')",19.570577645,27,36,8,-9,-0.4598740089973466,1.3796220269920398,1.8394960359893864
USA,"('USA_p1', 'USA_p2', 'USA_p4', 'USA_p7')",25.874429988,54,27,11,27,1.0435012486273907,2.0870024972547814,1.0435012486273907
USA,"('USA_p1', 'USA_p2', 'USA_p4', 'USA_p9')",23.792745991,43,32,9,11,0.4623257863619833,1.8072735285059345,1.3449477421439513
USA,"('USA_p1', 'USA_p2', 'USA_p6', 'USA_p7')",18.507652409000002,30,29,7,1,0.05403170417841403,1.6209511253524211,1.566919421174007
USA,"('USA_p1', 'USA_p2', 'USA_p6', 'USA_p9')",15.610153432,29,26,5,3,0.19218260813824908,1.8577652120030743,1.6655826038648254
USA,"('USA_p1', 'USA_p3', 'USA_p4', 'USA_p6')",18.823971104,29,35,7,-6,-0.3187425207386251,1.540588850236688,1.859331370975313
USA,"('USA_p1', 'USA_p3', 'USA_p4', 'USA_p7')",21.333181773,28,22,7,6,0.2812519981240587,1.3125093245789408,1.031257326454882
USA,"('USA_p1', 'USA_p3', 'USA_p4', 'USA_p9')",25.451913562999998,53,31,7,22,0.8643750869868535,2.0823581641046927,1.217983077117839
USA,"('USA_p1', 'USA_p3', 'USA_p6', 'USA_p9')",28.548781506,48,27,11,21,0.7355830579174282,1.6813327038112642,0.9457496458938361
USA,"('USA_p1', 'USA_p4', 'USA_p5', 'USA_p8')",13.487962334,21,18,6,3,0.2224205499475411,1.5569438496327876,1.3345232996852465
USA,"('USA_p1', 'USA_p4', 'USA_p7', 'USA_p8')",21.390938552999998,40,22,7,18,0.8414778040431315,1.8699506756514035,1.0284728716082718
USA,"('USA_p1', 'USA_p5', 'USA_p6', 'USA_p7')",42.069445660999996,61,56,14,5,0.11885110253865773,1.4499834509716243,1.3311323484329665
USA,"('USA_p1', 'USA_p5', 'USA_p6', 'USA_p8')",34.459119001,57,49,14,8,0.23215915647082683,1.654133989854641,1.4219748333838143
USA,"('USA_p1', 'USA_p5', 'USA_p7', 'USA_p9')",33.283396016,45,42,9,3,0.09013503305245173,1.3520254957867759,1.2618904627343241
USA,"('USA_p1', 'USA_p6', 'USA_p7', 'USA_p8')",34.555567566,81,33,12,48,1.3890670413189299,2.344050632225694,0.9549835909067643
USA,"('USA_p1', 'USA_p6', 'USA_p8', 'USA_p9')",46.732005758999996,97,46,15,51,1.0913291473730087,2.075665241081997,0.9843360937089882
USA,"('USA_p1', 'USA_p7', 'USA_p8', 'USA_p9')",33.308695824,60,32,8,28,0.8406213244718242,1.8013314095824806,0.9607100851106564
USA,"('USA_p10', 'USA_p11', 'USA_p12', 'USA_p4')",12.991229395000001,19,17,6,2,0.15395001806139685,1.4625251715832701,1.3085751535218733
USA,"('USA_p10', 'USA_p11', 'USA_p12', 'USA_p6')",20.560902243999998,41,22,7,19,0.9240839616143064,1.9940759171677138,1.0699919555534074
USA,"('USA_p10', 'USA_p11', 'USA_p2', 'USA_p4')",31.792675295000002,32,54,11,-22,-0.6919832884733647,1.0065211468703485,1.6985044353437133
USA,"('USA_p10', 'USA_p11', 'USA_p2', 'USA_p6')",22.754668862,34,38,6,-4,-0.17578809976355877,1.4941988479902495,1.6699869477538083
USA,"('USA_p10', 'USA_p11', 'USA_p3', 'USA_p4')",35.614378967,53,65,11,-12,-0.33694255938364404,1.4881629706110944,1.8251055299947385
USA,"('USA_p10', 'USA_p11', 'USA_p4', 'USA_p8')",17.37013308,17,25,6,-8,-0.4605606625553844,0.9786914079301919,1.4392520704855765
USA,"('USA_p10', 'USA_p11', 'USA_p5', 'USA_p6')",15.451500236000001,41,19,8,22,1.4238099643387923,2.6534640244495673,1.229654060110775
USA,"('USA_p10', 'USA_p11', 'USA_p5', 'USA_p7')",23.116828647,33,37,7,-4,-0.17303411558224716,1.427531453553539,1.6005655691357863
USA,"('USA_p10', 'USA_p11', 'USA_p5', 'USA_p9')",21.770901463,41,28,9,13,0.5971273179520705,1.883247695079607,1.2861203771275367
USA,"('USA_p10', 'USA_p11', 'USA_p6', 'USA_p8')",20.483961127,34,24,7,10,0.48818682763554727,1.6598352139608608,1.1716483863253135
USA,"('USA_p10', 'USA_p11', 'USA_p7', 'USA_p9')",20.989947197,45,30,7,15,0.7146278101234997,2.143883430370499,1.4292556202469995
USA,"('USA_p10', 'USA_p11', 'USA_p8', 'USA_p9')",29.577778744,59,51,9,8,0.27047331948897074,1.9947407312311594,1.7242674117421886
USA,"('USA_p10', 'USA_p12', 'USA_p2', 'USA_p4')",19.208116863,26,35,8,-9,-0.4685519181391707,1.3535944301798264,1.822146348318997
USA,"('USA_p10', 'USA_p12', 'USA_p2', 'USA_p6')",20.343457746000002,30,19,8,11,0.5407143730107954,1.4746755627567147,0.9339611897459194
USA,"('USA_p10', 'USA_p12', 'USA_p2', 'USA_p9')",40.403268316,66,70,11,-4,-0.0990018918448726,1.6335312154403978,1.7325331072852705
USA,"('USA_p10', 'USA_p12', 'USA_p3', 'USA_p4')",10.950565929,13,33,3,-20,-1.8263896249448353,1.187153256214143,3.013542881158978
USA,"('USA_p10', 'USA_p12', 'USA_p3', 'USA_p6')",28.115133876,47,34,9,13,0.46238442460689205,1.6716975351172252,1.2093131105103332
USA,"('USA_p10', 'USA_p12', 'USA_p5', 'USA_p7')",40.397430154,64,47,13,17,0.4208188475156439,1.58425919064713,1.1634403431314861
USA,"('USA_p10', 'USA_p12', 'USA_p5', 'USA_p9')",31.335582321,56,52,8,4,0.12765041220629691,1.7871057708881566,1.65945535868186
USA,"('USA_p10', 'USA_p12', 'USA_p6', 'USA_p8')",16.752238354,26,20,6,6,0.35816109305580385,1.5520314032418168,1.1938703101860129
USA,"('USA_p10', 'USA_p12', 'USA_p7', 'USA_p8')",14.453021392,26,15,5,11,0.7610865369706498,1.7989318146578994,1.0378452776872498
USA,"('USA_p10', 'USA_p12', 'USA_p8', 'USA_p9')",26.259765768,50,44,9,6,0.2284864249364922,1.904053541137435,1.675567116200943
USA,"('USA_p10', 'USA_p2', 'USA_p3', 'USA_p4')",29.197462778000002,55,50,9,5,0.17124775662930034,1.8837253229223039,1.7124775662930034
USA,"('USA_p10', 'USA_p2', 'USA_p3', 'USA_p6')",26.235083881999998,47,38,12,9,0.34305207639053664,1.7914941767061359,1.4484421003155992
USA,"('USA_p10', 'USA_p2', 'USA_p5', 'USA_p7')",26.65428793,39,43,8,-4,-0.1500696627313728,1.4631792116308846,1.6132488743622573
USA,"('USA_p10', 'USA_p2', 'USA_p5', 'USA_p9')",23.28442313,28,50,8,-22,-0.944837665815086,1.2025206655828369,2.147358331397923
USA,"('USA_p10', 'USA_p2', 'USA_p6', 'USA_p8')",9.434514961,10,15,3,-5,-0.5299689513100344,1.0599379026200688,1.5899068539301033
USA,"('USA_p10', 'USA_p2', 'USA_p7', 'USA_p8')",11.931761085,36,18,5,18,1.508578647508177,3.017157295016354,1.508578647508177
USA,"('USA_p10', 'USA_p2', 'USA_p8', 'USA_p9')",17.235395733,20,24,8,-4,-0.2320805429689869,1.1604027148449345,1.3924832578139215
USA,"('USA_p10', 'USA_p3', 'USA_p4', 'USA_p8')",19.410469952,27,29,4,-2,-0.10303717555246135,1.3910018699582283,1.4940390455106896
USA,"('USA_p10', 'USA_p3', 'USA_p5', 'USA_p6')",21.23145672,28,29,6,-1,-0.047099924097907114,1.3187978747413993,1.3658977988393064
USA,"('USA_p10', 'USA_p3', 'USA_p5', 'USA_p7')",21.399230113999998,33,32,9,1,0.04673065314372085,1.5421115537427883,1.4953809005990673
USA,"('USA_p10', 'USA_p3', 'USA_p5', 'USA_p9')",17.120129835,39,20,6,19,1.1098046675532118,2.2780201070829085,1.1682154395296969
USA,"('USA_p10', 'USA_p3', 'USA_p6', 'USA_p8')",22.482709042,48,29,10,19,0.8450938881300317,2.1349740331706064,1.2898801450405748
USA,"('USA_p10', 'USA_p3', 'USA_p7', 'USA_p9')",31.908183948,76,42,11,34,1.0655573521642279,2.381834081308274,1.3162767291440463
USA,"('USA_p10', 'USA_p3', 'USA_p8', 'USA_p9')",16.827722395,30,23,9,7,0.4159802399687733,1.7827724570090284,1.366792217040255
USA,"('USA_p10', 'USA_p5', 'USA_p7', 'USA_p8')",28.852512399,51,30,9,21,0.7278395624475268,1.7676103659439937,1.0397708034964668
USA,"('USA_p11', 'USA_p12', 'USA_p4', 'USA_p6')",22.474586749,35,37,10,-2,-0.08898940044310222,1.557314507754289,1.6463039081973911
USA,"('USA_p11', 'USA_p12', 'USA_p4', 'USA_p7')",20.810658575,27,32,7,-5,-0.24026149782720174,1.2974120882668894,1.537673586094091
USA,"('USA_p11', 'USA_p12', 'USA_p4', 'USA_p9')",6.956780996,12,9,4,3,0.4312339286984793,1.7249357147939173,1.293701786095438
USA,"('USA_p11', 'USA_p12', 'USA_p6', 'USA_p9')",20.658283891,36,23,8,13,0.6292875085167935,1.7426423312772743,1.1133548227604808
USA,"('USA_p11', 'USA_p2', 'USA_p4', 'USA_p6')",44.986848024,69,73,16,-4,-0.08891487569580432,1.5337816057526246,1.6226964814484288
USA,"('USA_p11', 'USA_p2', 'USA_p4', 'USA_p7')",32.77731391,90,55,13,35,1.0678117217323866,2.745801570168994,1.6779898484366074
USA,"('USA_p11', 'USA_p2', 'USA_p4', 'USA_p9')",46.022731470000004,65,68,13,-3,-0.06518517924029683,1.4123455502064315,1.4775307294467281
USA,"('USA_p11', 'USA_p2', 'USA_p6', 'USA_p9')",9.363440845,13,10,4,3,0.3203950395651803,1.388378504782448,1.0679834652172677
USA,"('USA_p11', 'USA_p3', 'USA_p4', 'USA_p6')",31.477289532,48,57,9,-9,-0.2859204249733938,1.5249089331914336,1.8108293581648274
USA,"('USA_p11', 'USA_p3', 'USA_p4', 'USA_p9')",17.766960058000002,24,19,7,5,0.28142124390878165,1.3508219707621518,1.0694007268533703
USA,"('USA_p11', 'USA_p4', 'USA_p5', 'USA_p7')",29.242401141,50,38,10,12,0.410363018486027,1.709845910358446,1.2994828918724188
USA,"('USA_p11', 'USA_p4', 'USA_p5', 'USA_p8')",44.191414320999996,60,70,12,-10,-0.22628829951812487,1.3577297971087492,1.5840180966268742
USA,"('USA_p11', 'USA_p4', 'USA_p7', 'USA_p8')",22.357420572,43,22,7,21,0.9392854570307629,1.9232987929677527,0.9840133359369897
